# synset_id	pos	english_lemmas	korean_lemmas
13271797-n	Noun	lagniappe	덤, 경품
13272545-n	Noun	freebee, freebie	경품
13272712-n	Noun	giveaway	덤
13275495-n	Noun	disbursal, expense, disbursement	경비, 선비, 비용
13275847-n	Noun	cost	줄, 경비, 비용, 용, 세대, 실비, 생산비
13277644-n	Noun	personal_expense	인건비
13277886-n	Noun	expense	비용, 경비
13278375-n	Noun	payment	비용
13279262-n	Noun	pay, remuneration, earnings, wage, salary	임금, 노임, 급여, 샐러리, 급료, 월급, 봉급, 녹, 녹봉, 보수, 삯
13280658-n	Noun	pay_envelope, pay_packet	급료, 봉급
13282550-n	Noun	compensation	대상
13283764-n	Noun	reward	보수, 상
13284356-n	Noun	meed	보수
13284562-n	Noun	payoff, bribe	소용
13285176-n	Noun	part, percentage, share, portion	공유, 부품, 차지
13285973-n	Noun	way	부분, 동아리, 법
13286524-n	Noun	piece, slice	조각, 부품, 차지
13286640-n	Noun	split	차지
13286801-n	Noun	interest, stake	연줄, 이해관계, 관계
13289159-n	Noun	cut	차지
13289467-n	Noun	allotment, allocation	차지
13289744-n	Noun	quota	차지
13290676-n	Noun	restitution, damages, redress, amends, indemnity, indemnification	구상, 구제, 대상
13290991-n	Noun	relief	구제, 구호
13291189-n	Noun	counterbalance, offset	대상
13292390-n	Noun	reparation	구상, 대상
13292613-n	Noun	reparation	구상, 대상
13293901-n	Noun	travel_allowance, travel_reimbursement	여비
13294029-n	Noun	mileage	여비
13294503-n	Noun	rente, annuity	연금
13295657-n	Noun	rent	지세
13295972-n	Noun	ground_rent	지세
13298701-n	Noun	bakshish, pourboire, baksheesh, backsheesh, tip, bakshis, gratuity	조각, 행하
13299453-n	Noun	remission, remittance, remitment, remittal	면제
13299804-n	Noun	redemption	제도, 구제
13301174-n	Noun	forfeit, forfeiture	상실
13302001-n	Noun	cost_of_living	생계비, 생활비
13302775-n	Noun	production_cost	제작비, 생산비
13303315-n	Noun	terms, price, damage	해, 줄, 세대, 사이, 의, 손
13306870-n	Noun	charge	차지, 요금, 줄, 세대, 대전, 비용
13308147-n	Noun	transportation, fare	운임, 선가, 선비, 선임, 교통비, 차비
13308432-n	Noun	bus_fare, carfare	차비
13308750-n	Noun	train_fare	차비
13308999-n	Noun	taxation, revenue_enhancement, tax	공조, 세, 세금, 조세
13310230-n	Noun	income_tax	소득세
13310985-n	Noun	exemption	면제
13312329-n	Noun	capital_levy	재산세
13312569-n	Noun	land_tax, property_tax	지조, 재산세
13312754-n	Noun	council_tax	지방세
13313188-n	Noun	gift_tax	증여세
13313322-n	Noun	death_duty, inheritance_tax, death_tax, estate_tax	상속세
13313464-n	Noun	direct_tax	직접세
13313899-n	Noun	indirect_tax	간접세
13314085-n	Noun	hidden_tax	간접세
13315364-n	Noun	supertax, surtax	가산세, 부가세
13315999-n	Noun	duty, tariff	구실, 세, 관세
13316332-n	Noun	excise_tax, excise	소비세
13317002-n	Noun	custom, impost, customs_duty, customs	조세, 관세
13317759-n	Noun	anti-dumping_duty	덤핑방지관세
13318411-n	Noun	cover, cover_charge	피복
13318584-n	Noun	interest	연줄, 이율, 이자, 관계, 길미, 금리, 이식, 이해관계
13318804-n	Noun	compound_interest	복리
13318934-n	Noun	simple_interest	단리
13320168-n	Noun	fee	세대, 수수료, 요금, 줄
13320860-n	Noun	commission	수수료, 작위
13321495-n	Noun	entrance_money, admission_fee, admission_price, entrance_fee, admission_charge, price_of_admission, admission	승인, 자릿세, 입장료, 수용
13323460-n	Noun	quid, quid_pro_quo	대상
13323749-n	Noun	toll	통행료, 사용료
13323988-n	Noun	tuition_fee, tuition	학비, 학자금
13324297-n	Noun	premium, exchange_premium, agiotage, agio	보험료
13324710-n	Noun	porterage	운임
13325010-n	Noun	rate, charge_per_unit	정도
13325847-n	Noun	service_fee, service_charge	수수료
13326198-n	Noun	freight, freight_rate, freightage	선임, 선가, 운임
13327231-n	Noun	red, red_ink, loss	손
13327676-n	Noun	loss	손실, 실추, 분실, 상실, 결손, 손, 손해, 소실
13328273-n	Noun	wastage	폐품
13329322-n	Noun	losings, losses	손실
13329489-n	Noun	circumstances	줄
13329641-n	Noun	assets	재
13331198-n	Noun	sum, amount_of_money, sum_of_money, amount	액수, 총액, 양, 금액, 틀
13331634-n	Noun	figure	틀, 액수, 치, 상, 값, 금액
13332670-n	Noun	intangible_asset, intangible	손
13333833-n	Noun	stock	주식, 주
13334767-n	Noun	blue_chip, blue-chip_stock	우량주
13335635-n	Noun	face_value, nominal_value, par_value	액면, 평가
13337634-n	Noun	convertible_bond	전환사채
13337770-n	Noun	corporate_bond	사채
13338234-n	Noun	government_bond	국채
13339844-n	Noun	debenture_bond, unsecured_bond, debenture	사채, 채권
13341756-n	Noun	right	알
13342135-n	Noun	share	주식, 주
13342692-n	Noun	speculation, venture	사유
13344071-n	Noun	security, protection	담보물
13349395-n	Noun	security, surety	담보물
13349662-n	Noun	deposit	퇴적물
13349834-n	Noun	deposit, down_payment	퇴적물
13350976-n	Noun	bond, bail_bond, bail	베일, 인연
13351278-n	Noun	margin, security_deposit	연
13353004-n	Noun	guarantee, guaranty	확보, 보증
13353280-n	Noun	riches, wealth	복, 돈, 부, 재
13353858-n	Noun	substance, means	재물, 자산, 물체, 물질, 법
13357891-n	Noun	public_treasury, trough, till	지, 통
13359572-n	Noun	nest_egg, savings	저금, 예금, 적금, 비상금
13360498-n	Noun	trust	물
13365286-n	Noun	bread_and_butter, sustenance, living, livelihood, keep, support	호구, 생활, 배경, 생계, 가계, 살림
13365698-n	Noun	backing, financial_backing, funding, support, financial_support	배경
13366137-n	Noun	amenities, conveniences, comforts, creature_comforts	의식주
13366537-n	Noun	subsistence	생활, 호구
13367593-n	Noun	military_issue, issue, government_issue	이득, 수익
13370448-n	Noun	treasure	비보, 보물, 재보
13370669-n	Noun	treasure, hoarded_wealth	돈
13370938-n	Noun	fortune	복, 재, 재산, 부, 돈, 자산, 재물
13371030-n	Noun	valuable	귀중품
13379413-n	Noun	credit_line, personal_credit_line, personal_line_of_credit, line_of_credit, line, bank_line	줄
13381145-n	Noun	deposit, bank_deposit	예금, 예치금, 보증금, 위약금
13384164-n	Noun	pension	연금
13384557-n	Noun	money	환, 재, 금속, 황금, 금전, 화폐, 금
13384877-n	Noun	money	금전, 재, 화폐
13385080-n	Noun	sterling	영화
13385216-n	Noun	lucre, simoleons, kale, shekels, moolah, sugar, pelf, lettuce, clams, dough, scratch, bread, boodle, dinero, lolly, loot, cabbage, wampum, gelt	금전, 금, 금속
13396054-n	Noun	liabilities	빚, 부채
13397174-n	Noun	debt	빚, 부채, 차관
13397705-n	Noun	public_debt	공채
13398469-n	Noun	promissory_note, note, note_of_hand	기록
13398953-n	Noun	loan	차관
13400580-n	Noun	demand_note	독촉장
13400798-n	Noun	charge	차지
13403331-n	Noun	document	기록, 증권, 서류, 서면, 문서
13403643-n	Noun	record	보고, 기록, 서면, 증서, 장부, 서류, 등기, 문서, 대장, 하기, 조서
13404248-n	Noun	ledger, book, book_of_account, leger, account_book	원부, 대장, 장부, 하기, 원장
13404655-n	Noun	general_ledger	원장
13405166-n	Noun	daybook, journal	일기, 일기장, 시보
13405646-n	Noun	credit, credit_entry	채권
13408023-n	Noun	dividend	이익, 배당금
13408641-n	Noun	divvy	몫
13409160-n	Noun	balance	나머지, 잔고, 차수
13411533-n	Noun	review, limited_review	독서
13412321-n	Noun	register	기록, 명부, 등기부, 장부, 대장, 하기
13412533-n	Noun	inventory	재산목록
13416345-n	Noun	certificate, security	확보
13417410-n	Noun	bond, bond_certificate	채권, 사채, 공채
13421462-n	Noun	budget	예산
13422411-n	Noun	petty_cash	푼돈
13424865-n	Noun	accretion, accumulation	증대
13425067-n	Noun	accretion	증대
13425245-n	Noun	accretion	증대
13425425-n	Noun	accretion	증대
13429006-n	Noun	ageing, aging, senescence	노화
13431380-n	Noun	anaphase	말기, 후기
13438223-n	Noun	bessemer_process	법
13439088-n	Noun	blazing, blaze	불길, 불꽃, 불, 화염
13439390-n	Noun	blooming, bloom	피, 개화
13441387-n	Noun	bowel_movement, bm, movement	변통
13442168-n	Noun	buildup	증강
13442867-n	Noun	capture	노획, 탈취, 포착, 포획, 입수, 생포, 획득
13449566-n	Noun	clouding, clouding_up	백화
13450206-n	Noun	burning, combustion	연소
13450417-n	Noun	deflagration	연소
13453160-n	Noun	cooling, chilling, temperature_reduction	냉각
13453640-n	Noun	corruption	퇴폐
13454479-n	Noun	coagulation, curdling, clotting	응고, 응집
13456567-n	Noun	decay, decline	감소
13456715-n	Noun	decay	쇠진, 퇴폐, 퇴락, 몰락
13457378-n	Noun	diminution, decline	하락, 감소, 감축, 축소
13458268-n	Noun	chemical_decomposition_reaction, decomposition, decomposition_reaction	분해
13458571-n	Noun	decrease, decrement	축소, 감소, 감축, 줄
13459088-n	Noun	shitting, defecation, laxation	변통, 배설
13460299-n	Noun	degeneration, devolution	퇴보, 퇴화
13460568-n	Noun	desiccation, evaporation, drying_up, dehydration	건조
13461162-n	Noun	demand	수요
13463255-n	Noun	desensitization, desensitisation	감각
13464204-n	Noun	worsening, deterioration, decline_in_quality, declension	하락
13466312-n	Noun	dilapidation, ruin	퇴락, 몰락
13466586-n	Noun	expelling, discharge, emission	배출, 배설
13468094-n	Noun	dissolving, dissolution	용해
13468954-n	Noun	domestication	길
13469526-n	Noun	doubling	배가
13470491-n	Noun	ebb, wane, ebbing	감소
13472125-n	Noun	electrolysis	전해
13473097-n	Noun	excreting, evacuation, excretion, voiding, elimination	배출, 변통, 배설
13480541-n	Noun	filling	충전
13480848-n	Noun	fire, flaming, flame	불꽃, 불기, 포화, 불, 불길, 화염
13481883-n	Noun	flare	불꽃
13484644-n	Noun	freezing, freeze	냉동
13485408-n	Noun	fructification	결실
13487207-n	Noun	sprouting, germination	발아
13490343-n	Noun	growth	발달, 성장, 발육, 장성, 생장
13490683-n	Noun	haber-bosch_process, haber_process	법
13495873-n	Noun	ignition	발화, 연소, 점화
13497135-n	Noun	growth, increment, increase	증대, 증액, 증가, 증식, 증강, 증진, 팽창, 번식
13501261-n	Noun	internal_combustion	내연
13503908-n	Noun	looping, iteration	반복, 되풀이
13508651-n	Noun	liquefaction	용해, 액화
13509196-n	Noun	loss	손실, 감축, 감소, 결손, 손해, 감량
13513747-n	Noun	menstruation, menstruum, period, menses, catamenia, flow	생리
13515149-n	Noun	metaphase	중기
13515251-n	Noun	metaphase	중기
13515958-n	Noun	micturition, urination	이뇨
13517843-n	Noun	multiplication	번식, 증가, 증식
13523983-n	Noun	obsolescence	퇴화, 쇠퇴
13533886-n	Noun	piss, peeing, pissing, pee	쉬
13541167-n	Noun	processing	과정
13542114-n	Noun	proliferation	급증, 번식, 증식
13542374-n	Noun	prophase	전기
13542474-n	Noun	prophase	전기
13547925-n	Noun	replacement, replenishment, renewal, refilling	충전
13548531-n	Noun	infrigidation, refrigeration	냉동, 냉각, 냉장
13548734-n	Noun	regeneration	소생, 재생
13549488-n	Noun	relaxation	해이, 이완, 완화
13550318-n	Noun	reproduction	번식, 증식
13550504-n	Noun	resorption, reabsorption	흡수
13552270-n	Noun	rusting, rust	녹
13552528-n	Noun	salivation	유연
13553560-n	Noun	search, lookup	찾
13553916-n	Noun	secretion, secernment	분비
13556509-n	Noun	falloff, falling_off, drop-off, slump, slack	감소
13556893-n	Noun	smoke, smoking	매연, 연막, 내, 연기
13558325-n	Noun	solvay_process	법
13563522-n	Noun	supply	공급
13565940-n	Noun	telophase	말기
13566041-n	Noun	telophase	말기
13571580-n	Noun	uptake	흡수
13574804-n	Noun	broadening, widening	확장
13575433-n	Noun	zymolysis, ferment, fermentation, fermenting, zymosis	발효
13582013-n	Noun	number	기수, 호수, 수
13583724-n	Noun	unit_of_measurement, unit	단위, 기, 조, 단원, 자리
13585127-n	Noun	carat, kt, karat	캐럿
13585309-n	Noun	decimal	소수, 진수
13585429-n	Noun	constant	정수, 상수
13585819-n	Noun	avogadro's_number, avogadro_number	정수
13586122-n	Noun	coefficient	계수
13587763-n	Noun	modulus	계수, 법
13589003-n	Noun	transmission, transmittance	전수
13591586-n	Noun	cardinality	기수
13591761-n	Noun	count	계수, 수
13591998-n	Noun	complement	전수, 보수, 여수
13593219-n	Noun	factor	계수, 인수
13594005-n	Noun	prime, prime_quantity	소수
13594302-n	Noun	prime_number	소수
13594585-n	Noun	score	스코어
13596422-n	Noun	lead	유도
13596569-n	Noun	love	제로
13597585-n	Noun	cardinal_number, cardinal	기수
13597794-n	Noun	base, radix	기수, 진수
13598237-n	Noun	absolute_frequency, frequency	도수, 수
13599348-n	Noun	quota	쿼터
13600822-n	Noun	cubic_measure, capacity_measure, capacity_unit, displacement_unit, cubage_unit, volume_unit, cubic_content_unit, cubature_unit	말
13602401-n	Noun	cord	코드, 건, 대, 줄
13604275-n	Noun	metric, metric_unit	거리
13610162-n	Noun	point	갑, 코, 격, 점
13610540-n	Noun	set_point	목표치
13611082-n	Noun	mil	밀
13611207-n	Noun	degree, arcdegree	등급, 횟수, 선도, 각, 각도, 판, 온도
13611395-n	Noun	arcsecond, second	미터, 분, 시, 그램, 사
13611567-n	Noun	minute, arcminute, minute_of_arc	분, 부, 몫, 치, 시, 푼
13612042-n	Noun	radian, rad	단위
13612319-n	Noun	grad, grade	등급, 급
13613408-n	Noun	square_mile	시
13613504-n	Noun	section	과, 구, 절
13613985-n	Noun	hectare	헥타르, 정보
13614256-n	Noun	barn, b	반, 양
13614679-n	Noun	rod, perch, pole	홰, 봉
13617308-n	Noun	fthm, fathom	길, 발
13618076-n	Noun	cubic_yard, yard	야드
13618508-n	Noun	minim	미량
13619028-n	Noun	gill	길, 질
13619168-n	Noun	cup	잔
13619307-n	Noun	pint	점
13619764-n	Noun	gallon, gal	갈, 갤런
13619920-n	Noun	bbl, barrel	동, 배럴, 통
13620404-n	Noun	pint, dry_pint	점
13621011-n	Noun	minim	미량
13621660-n	Noun	gill	길, 질
13621850-n	Noun	pint	점
13622209-n	Noun	imperial_gallon, congius, gallon	갤런
13622769-n	Noun	firkin	통
13623636-n	Noun	milliliter, ml, cubic_centimeter, millilitre, cubic_centimetre, cc, mil	밀, 밀리리터, 모
13624190-n	Noun	litre, cubic_decimeter, l, liter, cubic_decimetre	리터
13624705-n	Noun	hectoliter, hectolitre, hl	리터
13624873-n	Noun	kilolitre, cubic_meter, kiloliter, cubic_metre	리터
13625237-n	Noun	bit	빗, 비트
13626464-n	Noun	block	막, 뭉치, 덩어리
13627327-n	Noun	word	말, 워드
13627516-n	Noun	k, kib, kb, kilobyte, kibibyte	캐럿
13627681-n	Noun	k, kb, kilobyte	캐럿
13628761-n	Noun	gb, gigabyte, gib, gibibyte, g	지, 사, 그램
13628955-n	Noun	gb, gigabyte, g	지, 사, 그램
13636286-n	Noun	farad, f	바
13636648-n	Noun	ampere-second, c, coulomb	시, 병
13637240-n	Noun	reciprocal_ohm, siemens, mho, s	모
13637376-n	Noun	ampere, a, amp	갑, 모, 아날로그, 볼트
13637841-n	Noun	ampere, international_ampere	볼트
13640866-n	Noun	phot	포트
13641023-n	Noun	nit	단위, 알
13641534-n	Noun	cd, candela, candle, standard_candle	촉
13643276-n	Noun	volt, v	볼트
13643770-n	Noun	kv, kilovolt	볼트
13644522-n	Noun	watt, w	와트
13644761-n	Noun	kilowatt, kw	와트
13645132-n	Noun	volt-ampere, var	바
13646031-n	Noun	r, roentgen	선, 알
13646816-n	Noun	ohm	옴
13647353-n	Noun	megaton	메가톤
13647667-n	Noun	n, newton	엔
13648184-n	Noun	lbf., pound	파운드
13648596-n	Noun	gee, g-force, g	지, 사, 그램
13648793-n	Noun	gal	갈
13649791-n	Noun	inch, in	인치
13650045-n	Noun	foot, ft	피트, 발
13650447-n	Noun	pace, yard	야드, 걸음
13650921-n	Noun	rod, perch, pole	홰, 봉
13651218-n	Noun	international_mile, statute_mile, mi, land_mile, mile, stat_mi	마, 마일
13652335-n	Noun	nail	정, 조
13652661-n	Noun	vara	봉
13652886-n	Noun	cable, cable's_length, cable_length	선
13652994-n	Noun	chain	체인, 매, 고리
13653461-n	Noun	digit, fingerbreadth, finger's_breadth, finger	지
13654093-n	Noun	hand	과장, 손
13654232-n	Noun	handsbreadth, handbreadth	속, 묶음, 꾸러미
13654380-n	Noun	head	갈래, 구
13654777-n	Noun	link	고리, 절
13655089-n	Noun	mil	밀
13655262-n	Noun	mile, swedish_mile, mil	밀, 마일
13655414-n	Noun	mile, roman_mile	마일
13656204-n	Noun	span	폭
13656520-n	Noun	light_year, light-year	광년
13657489-n	Noun	secpar, parsec	광년
13658027-n	Noun	angstrom_unit, a, angstrom	갑, 모, 아날로그
13658657-n	Noun	millimetre, millimeter, mm	밀리미터
13658828-n	Noun	cm, centimetre, centimeter	센티미터
13659162-n	Noun	meter, metre, m	미터, 조, 그램
13659419-n	Noun	decametre, dekameter, dam, dkm, decameter, dekametre	보
13659604-n	Noun	hectometer, hectometre, hm	미터
13659760-n	Noun	kilometre, km, kilometer, klick	미터, 킬로미터
13660178-n	Noun	fthm, fathom	길, 발
13660337-n	Noun	mi, nautical_mile, mile, air_mile, knot, naut_mi, international_nautical_mile	절, 해리, 마일, 매, 마, 노트
13660619-n	Noun	mi, nautical_mile, mile, admiralty_mile, geographical_mile, naut_mi	마, 마일, 해리
13660868-n	Noun	sea_mile, mile	해리, 마일
13661273-n	Noun	dollar	달러, 불
13662190-n	Noun	franc	프랑
13663820-n	Noun	tical, baht	바트
13664521-n	Noun	cent	센트
13667908-n	Noun	real	릴, 참
13673747-n	Noun	liberian_dollar	달러
13674890-n	Noun	dong	동, 돈
13681048-n	Noun	at	자
13686660-n	Noun	quid, pound, british_pound_sterling, pound_sterling, british_pound	파운드
13687756-n	Noun	sente	센티
13688033-n	Noun	deutsche_mark, deutschmark, german_mark, mark	반, 마르크, 표, 점
13693641-n	Noun	cypriot_pound, pound	파운드
13693781-n	Noun	mil	밀
13694017-n	Noun	pound, egyptian_pound	파운드
13694657-n	Noun	pound, punt, irish_pound, irish_punt	파운드
13694936-n	Noun	pound, lebanese_pound	파운드
