# synset_id	lemma	example
02847461-n	곤봉	～을 허리에 찬 순라군.
02848216-n	날개	선풍기의 ～.
02854739-n	바지	～를 입다. ～를 걷어 올리다.
02858304-n	배	～가 떠간다. ～를 대다. ～를 띄우다. ～를 젓다. 풍파를 만난 ～.
02870092-n	책	～ 속에는 진리의 음성이 있고, 슬기의 샘터가 있다.
02870092-n	전적	～으로 찬성이다.
02875013-n	경계	～ 측량. 나라와 나라의 ～. 섬진강은 경상도와 전라도의 ～가 된다.
02875013-n	모서리	책상 ～.
02875013-n	가장자리	책상 ～에 놓인 책. 소녀는 입 ～에 살짝 웃음을 띠면서 수줍어했다.
02875233-n	구멍	～을 내다(파다). ～이 뚫리다. 바늘 ～. 연탄 ～.
02880008-n	선두	～에 나서다.
02880393-n	무기	여자의 ～는 눈물이다.
02880940-n	사발	～에 담은 밥. ～에 담은 국.
02880940-n	그릇	곡식을 담는 ～.
02880940-n	대접	국 ～.
02898711-n	다리	～가 좁다. ～가 끊기다. ～를 놓다.
02903006-n	전부	～ 가져갔다 ～ 다 말하여라.
02916350-n	총알	～이 날아온다. ～을 맞았다.
02919414-n	꾸리다	이삿짐을 ～.
02924554-n	버스	～로 출근(통학)한다. ～를 타다.
02927608-n	통	～에 담긴 물.
02930492-n	부산물	공업화의 ～로 공해가 생겼다.
02930645-n	뒷길	～로 해서 가다.
02944826-n	야영	～훈련.
02944826-n	진영	신라군 ～. 아군 ～.
02946921-n	통	～에 담긴 물.
02947212-n	물길	～을 내다. ～이 좋은 논.
02947212-n	물길	～로 내륙 지방에 들어와….
02949202-n	단장	～을 짚다.
02949356-n	칼	～을 갈다. ～이 잘 든다. ～로 썰다.
02968473-n	마차	～ 여행. ～가 달린다. ～를 타다. ～에 오르다.
02970849-n	마차	～ 여행. ～가 달린다. ～를 타다. ～에 오르다.
02974697-n	그릇	곡식을 담는 ～.
02991302-n	방	～이 좁다. ～이 많다.
02991555-n	방	～이 좁다. ～이 많다.
02999410-n	연쇄	그는 두 단체가 합병할 수 있게 하는 ～의 구실을 담당하였다.
02999410-n	고리	열쇠 ～. ～에 걸다.
03002948-n	술잔	두 사람은 ～을 주고받으며 이야기했다.
03003730-n	방	～이 좁다. ～이 많다.
03004146-n	방	～이 좁다. ～이 많다.
03006105-n	물길	～을 내다. ～이 좋은 논.
03006105-n	물길	～로 내륙 지방에 들어와….
03006105-n	도랑	～이 멨다. ～을 친다. ～을 낸다.
03006903-n	놈	암 ～. 큰 ～. 무슨 ～의 얘기가 그렇게도 길까. 망할 ～의 세상.
03030035-n	담배	～를 피우다. ～ 연기가 독하다. ～는 건강에 나쁘다.
03030663-n	담배	～를 피우다. ～ 연기가 독하다. ～는 건강에 나쁘다.
03034244-n	고동	수도 ～을 틀다.
03051540-n	옷	～을 짓다. ～을 입다. ～을 마르다.
03053474-n	곤봉	～을 허리에 찬 순라군.
03054491-n	방	～이 좁다. ～이 많다.
03071923-n	국기	～를 게양하다. ～에 대하여 경례를 하다.
03076708-n	물건	～이 없어 못 판다. ～을 해다 놓아야 손님을 맞지요.
03088707-n	조절기	온도 ～.
03109150-n	마개	코르크 ～. 단단한 ～. ～를 따다. ～를 단단히 막다.
03109486-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
03109881-n	모	한쪽 ～로 비켜 앉다.
03109881-n	구석	종일 집 ～에만 들어박혀 무얼하나? 좋은 날씨에 방 ～에만 있지 말고 바깥바람도 좀 쐬렴.
03109881-n	구석	마음 한～ .
03109881-n	구석	외딴 시골 ～.
03110669-n	나발	～을 불다.
03113657-n	옷	～을 짓다. ～을 입다. ～을 마르다.
03113835-n	옷	～을 짓다. ～을 입다. ～을 마르다.
03114041-n	옷	～을 짓다. ～을 입다. ～을 마르다.
03114236-n	옷	～을 짓다. ～을 입다. ～을 마르다.
03129123-n	만물	～은 유전한다. 세상 ～을 다 아는 사람.
03129123-n	만물	～이 골고루 갖춰진 백화점.
03138534-n	정상	백두산 ～에 있는 천지. 한라산 ～에 오르다.
03138534-n	정상	두 나라 ～이 모여 회담하다.
03141823-n	목발	～을 짚고 다닌다.
03145384-n	곤봉	～을 허리에 찬 순라군.
03205458-n	비수	～ 같이 날카로운 문장.
03206908-n	대접	국 ～.
03221720-n	문호	부산항은 한국의 ～이다.
03221720-n	문	입학의 ～이 좁다.
03233423-n	제비	～를 뽑다.
03235042-n	방	～이 좁다. ～이 많다.
03236735-n	옷	～을 짓다. ～을 입다. ～을 마르다.
03241496-n	사발	～에 담은 밥. ～에 담은 국.
03241496-n	대접	국 ～.
03246052-n	내림	삼 간 ～. 사 간 ～.
03247620-n	약	～을 쓰다. ～을 처방하다.
03247620-n	약물	～ 소독. ～ 중독. ～ 치료.
03249569-n	북	～을 친다. ～을 둥둥 울린다.
03258330-n	걸레	～는 자주 빨고 물기를 꼭 짜도록 하여라. 그는 ～를 들고 깃대를 닦기 시작했다.
03264542-n	근처	～ 마을. 집 ～.
03264542-n	귀	그는 네 ～가 반듯한 새 집으로 이사 왔다.
03264542-n	실마리	사건의 ～. 해결의 ～를 찾았다.
03264542-n	가장자리	책상 ～에 놓인 책. 소녀는 입 ～에 살짝 웃음을 띠면서 수줍어했다.
03264542-n	모서리	책상 ～.
03264542-n	테	모자에 흰 ～를 둘렀다.
03264542-n	테두리	도시의 ～를 벗어났다.
03265479-n	선	～을 긋다. 곧은 ～. ～을 치다.
03265479-n	선	～이 부드럽다. ～이 선명하다.
03265479-n	선	～을 넘다.
03286383-n	동강	나무 ～. ～을 내다. 양초 ～. 연필 ～.
03291819-n	봉투	서류 ～. 월급 ～.
03294048-n	시설	기계 ～. ～ 장치.
03294048-n	설비	운반 ～. 난방 ～.
03303965-n	구멍	～을 내다(파다). ～이 뚫리다. 바늘 ～. 연탄 ～.
03306610-n	고속도로	경부 ～. 경인 ～.
03313333-n	전부	～ 가져갔다 ～ 다 말하여라.
03313333-n	전면	～ 공격.
03313333-n	앞	우리 ～에 주어진 과제. 겨레 ～에 맹세한 일.
03313456-n	전면	～ 공격.
03313602-n	거죽	이불 ～.
03313602-n	면	～이 고르다.
03313602-n	전면	～ 공격.
03313602-n	표면	～이 거칠다. ～을 매끄럽게 다듬는다.
03313602-n	표면	사람을 ～만 보고 속을 어찌 알겠소. ～으로는 그럴듯하지만 내막은 음흉하다.
03313873-n	전면	～ 공격.
03314378-n	마스크	추워서 ～를 했다.
03314780-n	분	～이 잘 먹는다. ～을 바른다.
03316406-n	공장	자동차 ～. ～ 견학. ～ 교육. ～ 노동자. ～ 지대. ～ 폐수.
03322099-n	농장	～ 관리.
03323096-n	농장	～ 관리.
03327234-n	담	～을 높이 쌓다.
03327234-n	장벽	～을 쌓다. ～을 허물다. 앞길을 가로막는 수많은 ～.
03336839-n	줄	둘이서 파면 불과 열흘 안에 ～을 잡을 게고.
03336839-n	줄	두 ～로 묶다.
03349296-n	통	～에 담긴 물.
03354903-n	깃발	～이 나부끼다. ～을 날리다.
03355339-n	포석	～에 맞았다.
03365592-n	바닥	마당 ～. 책상 ～. ～에 깔다.
03365592-n	바닥	솥 ～의 누룽지. 버선 ～.
03365592-n	바닥	감흙을 파내다 보니 ～이 드러났다. 개울 ～에 깔린 조약돌.
03365592-n	강바닥	～의 모래를 채취하다.
03377245-n	책	～ 속에는 진리의 음성이 있고, 슬기의 샘터가 있다.
03380867-n	신	～을 신다. ～을 벗다.
03380867-n	신발	～을 벗다.
03390207-n	부분	～과 전체. 이 ～이 가장 중요한 대목입니다. 그 쪽 ～을 고쳐 주시오.
03397762-n	가장자리	책상 ～에 놓인 책. 소녀는 입 ～에 살짝 웃음을 띠면서 수줍어했다.
03397762-n	주변	～ 지역.
03398467-n	전부	～ 가져갔다 ～ 다 말하여라.
03398467-n	전면	～ 공격.
03398467-n	앞	우리 ～에 주어진 과제. 겨레 ～에 맹세한 일.
03405595-n	장구	등산 ～.
03405725-n	가구	목제 ～. 철제 ～. ～를 들여놓다.
03405725-n	세간	～을 갖추다. ～을 꾸리다.
03416329-n	사이	～가 떨어지다. ～가 뜨다. ～가 멀다. ～를 두다.
03416329-n	사이	숲 ～. 장작 ～.
03416329-n	사이	서울과 부산 ～의 역. 집 ～의 담. 책 ～에 꽂힌 편지. ～를 넓히다.
03416329-n	간극	벽에 ～이 나다.
03416329-n	빈틈	문짝 사이에 ～이 생겨 찬바람이 솔솔 들어온다.
03416329-n	간격	한 자 ～. 10m ～으로 가로수를 심다.
03416329-n	간극	이틀 간의 ～이 생기다.
03416329-n	틈	학생들 ～에 서 있는 선생님. 어른들 ～에 낀 아이.
03417345-n	마당	～에서 줄넘기를 하다. ～을 쓸다.
03419014-n	옷	～을 짓다. ～을 입다. ～을 마르다.
03424325-n	마스크	추워서 ～를 했다.
03427296-n	문	입학의 ～이 좁다.
03435991-n	마차	～ 여행. ～가 달린다. ～를 타다. ～에 오르다.
03441112-n	장갑	～을 끼다. ～을 벗다.
03443669-n	주름	～이 간 치마.
03443912-n	안경	～을 쓰다. ～을 벗다.
03444728-n	금박	～ 글씨. ～을 박다. ～을 입히다.
03444838-n	금박	～ 글씨. ～을 박다. ～을 입히다.
03448253-n	반	～으로 쪼개다. ～쯤 찬 물 항아리.
03449858-n	관청	～ 사무.
03449858-n	서	～까지 갑시다. ～에서 나왔습니다.
03450516-n	옷	～을 짓다. ～을 입다. ～을 마르다.
03453162-n	농장	～ 관리.
03461385-n	시장	농산물 ～. 수산물 ～.
03467984-n	총	～을 겨눈다. ～을 쏜다.
03471473-n	도랑	～이 멨다. ～을 친다. ～을 낸다.
03478756-n	회관	～을 세우다. ～에 모이다.
03481172-n	마치	～와 장도리.
03482405-n	바구니	～를 겯는다. ～를 엮었다. ～를 옆에 끼었다.
03484083-n	마차	～ 여행. ～가 달린다. ～를 타다. ～에 오르다.
03485794-n	수건	～을 쓴 부인.
03488887-n	도장	상아 ～. ～을 누르다. ～을 새기다. ～을 찍다. ～을 치다.
03490006-n	수건	～을 쓴 부인.
03502331-n	베일	신비의 ～을 벗긴다. 진상이 ～에 싸여 있다.
03511175-n	담	～을 높이 쌓다.
03513627-n	가장자리	책상 ～에 놓인 책. 소녀는 입 ～에 살짝 웃음을 띠면서 수줍어했다.
03519981-n	가도	경인 ～. 경춘 ～.
03519981-n	고속도로	경부 ～. 경인 ～.
03519981-n	대동맥	경부 고속도로는 이 땅의 ～이다.
03526198-n	구멍	～을 내다(파다). ～이 뚫리다. 바늘 ～. 연탄 ～.
03526198-n	귀	이 바늘은 ～가 너무 작아서 실을 꿰기 힘이 든다.
03544360-n	가옥	～ 구조 개량. 현대식 ～.
03544360-n	집	～을 짓다. ～을 나서다. ～에 들다.
03548930-n	베일	신비의 ～을 벗긴다. 진상이 ～에 싸여 있다.
03563967-n	기구	동력 전달 ～. 마찰 ～.
03563967-n	기구	의료 ～.
03567912-n	곤봉	～을 허리에 찬 순라군.
03570709-n	성분	물의 ～은 산소와 수소이다.
03600806-n	마디	한 ～도 묻지 않았다. 노래 한 ～ 부르다.
03610418-n	통	～에 담긴 물.
03612814-n	솥	～에 밥을 안치다.
03617480-n	옷	～을 짓다. ～을 입다. ～을 마르다.
03623556-n	칼	～을 갈다. ～이 잘 든다. ～로 썰다.
03624134-n	비수	～ 같이 날카로운 문장.
03626014-n	마디	한 ～도 묻지 않았다. 노래 한 ～ 부르다.
03628215-n	거문고	～는 그 소리가 깊고 무거워 남성적이다. 가얏고가 짐짓 규중에서 아낙네의 사랑을 받았다면, ～는 선비의 그릇으로 사랑방에서 소중히 다루어졌다.
03636248-n	불빛	～이 파랗다. 노란 ～이 켜진다.
03636248-n	불빛	갑작스레 환한 ～과 함께 터지는 폭음 소리.
03636248-n	불빛	～이 어둡다. ～이 흐리다. ～을 밝게 한다. 먼 마을의 ～이 깜박인다.
03636248-n	불	～을 밝히다. ～이 밝다. ～이 비치다.
03636248-n	등	이 밝다. ～을 켠다.
03636649-n	등	이 밝다. ～을 켠다.
03640988-n	등	이 밝다. ～을 켠다.
03648219-n	빨래	～가 잘 마른다. ～를 널었다.
03651084-n	연	윤 황후는 아홉 살 된 딸과 핏덩이 원자를 세상에 남긴 채 길이 이 세상과 ～을 끊어 버렸다.
03653740-n	강의실	대학 ～. 아늑한 ～에는 남녀 대학생 수십 명이 자리를 메워 그 노교수의 강의에 열중하고 있었다.
03656484-n	렌즈	사진기 ～. 현미경 ～.
03660909-n	도서실	학교 ～. 직장 ～.
03665366-n	불빛	～이 파랗다. 노란 ～이 켜진다.
03665366-n	불빛	～이 어둡다. ～이 흐리다. ～을 밝게 한다. 먼 마을의 ～이 깜박인다.
03665366-n	불빛	갑작스레 환한 ～과 함께 터지는 폭음 소리.
03668906-n	날개	선풍기의 ～.
03669094-n	날개	바람개비의 ～. 풍차의 ～.
03671272-n	선	서울로 올라가는 ～과 지방으로 내려가는 ～.
03676483-n	연지	～ 찍고 곤지 찍고.
03679986-n	짐	～을 나르다. ～을 지다.
03688832-n	거울	～을 보다. ～ 같이 맑은 시냇물.
03690168-n	안경	～을 쓰다. ～을 벗다.
03699975-n	기계	～ 설비. ～ 장치. 글자 ～. 첨단 ～.
03699975-n	기계	실험용 ～. 의료 ～.
03701640-n	기계	～ 설비. ～ 장치. 글자 ～. 첨단 ～.
03701640-n	기계	실험용 ～. 의료 ～.
03701640-n	기구	동력 전달 ～. 마찰 ～.
03702248-n	기계	～ 설비. ～ 장치. 글자 ～. 첨단 ～.
03702248-n	기계	실험용 ～. 의료 ～.
03712729-n	큰길	～을 달리다. ～로 들어서다.
03712729-n	대로	～로 나서다.
03715669-n	마치	～와 장도리.
03719053-n	집	～을 짓다. ～을 나서다. ～에 들다.
03722288-n	시장	농산물 ～. 수산물 ～.
03723153-n	천막	～을 친다.
03724870-n	마스크	추워서 ～를 했다.
03725035-n	마스크	추워서 ～를 했다.
03727605-n	명품	이 벼루는 ～이다.
03727837-n	거적	～을 깔고 앉다. ～을 씌우다. 두엄더미를 ～으로 덮다.
03740161-n	약	～을 쓰다. ～을 처방하다.
03740161-n	약물	～ 소독. ～ 중독. ～ 치료.
03745285-n	어처구니	～ 굴뚝이 백 개나 합친 듯한 연통 속으로 연기가 집채 같이 나오면서….
03751590-n	가옥	～ 구조 개량. 현대식 ～.
03753077-n	재개	전기 ～. 항공 ～.
03757138-n	통	자네도 그와 한 ～이 되었나?
03768346-n	광산	～ 개발. ～ 기계. ～ 도시. ～ 재해. ～ 지대. ～ 측량.
03773035-n	거울	～을 보다. ～ 같이 맑은 시냇물.
03779621-n	외형	～으로 보면 개와 늑대는 구별하기 어렵다.
03780247-n	경계	～ 측량. 나라와 나라의 ～. 섬진강은 경상도와 전라도의 ～가 된다.
03780247-n	가장자리	책상 ～에 놓인 책. 소녀는 입 ～에 살짝 웃음을 띠면서 수줍어했다.
03780247-n	모서리	책상 ～.
03794392-n	귀	이 바늘은 ～가 너무 작아서 실을 꿰기 힘이 든다.
03798061-n	뒤축	～이 높다. ～을 갈았다.
03799610-n	무기	여자의 ～는 눈물이다.
03800563-n	박물관	미술 ～.
03800933-n	기구	의료 ～.
03800933-n	악기	우리 나라의 고유 ～로는 가야금, 거문고와 북, 장구 들이 대표적이다.
03800933-n	기구	동력 전달 ～. 마찰 ～.
03802228-n	총알	～이 날아온다. ～을 맞았다.
03814348-n	목	병의 ～. 이삭의 ～.
03819994-n	그물	～을 치다. ～로 고기를 잡다.
03822171-n	지상	～에 발표하다.
03841417-n	전적	～으로 찬성이다.
03841666-n	국	정부 각 부처에는 업무별로 여러 ～을 두고 그 아래에 여러 과가 있다.
03848729-n	구멍	～을 내다(파다). ～이 뚫리다. 바늘 ～. 연탄 ～.
03848729-n	귀	이 바늘은 ～가 너무 작아서 실을 꿰기 힘이 든다.
03870546-n	꾸리다	이삿짐을 ～.
03870672-n	꾸리다	이삿짐을 ～.
03875218-n	칠	～이 벗겨진다. ～을 올린다.
03876519-n	단청	～이 선명한 남대문. ～이 벗겨진 고가. ～을 한 대문.
03876519-n	그림	～을 그리다.
03892891-n	부	제1～ 공연.
03892891-n	부분	～과 전체. 이 ～이 가장 중요한 대목입니다. 그 쪽 ～을 고쳐 주시오.
03895866-n	마차	～ 여행. ～가 달린다. ～를 타다. ～에 오르다.
03897943-n	반	～으로 쪼개다. ～쯤 찬 물 항아리.
03901074-n	포석	～에 맞았다.
03906997-n	붓	～을 들어 몇 자 적어 봅니다.
03912218-n	기적	～ 소리. ～을 울리다.
03925226-n	사진	～이 잘 나 왔다. ～을 박다. ～을 찍다.
03932203-n	부분	～과 전체. 이 ～이 가장 중요한 대목입니다. 그 쪽 ～을 고쳐 주시오.
